CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
611,Germany,Female,41,2,114206.84,1,1,0,164061.6
650,France,Male,34,4,106005.54,1,0,1,142995.32
685,France,Female,50,6,94238.75,2,1,1,50664.07
755,France,Female,38,1,0.0,2,1,0,20734.81
472,France,Female,26,5,0.0,2,1,0,108411.66
526,France,Female,36,0,0.0,2,1,0,97767.63
489,Germany,Female,46,8,92060.06,1,1,0,147222.95
465,Germany,Male,24,5,117154.9,1,1,1,127744.02
507,France,Male,36,4,83543.37,1,0,0,140134.43
567,France,Male,38,6,127678.8,2,0,0,45422.89
824,Germany,Male,49,8,133231.48,1,1,1,67885.37
663,France,Male,34,7,0.0,2,1,1,180427.24
592,Spain,Female,40,2,200322.45,1,1,1,113244.73
653,France,Male,37,7,135847.47,1,1,0,144880.81
621,Spain,Female,36,7,116338.68,1,1,1,155743.48
768,Spain,Female,44,6,60603.4,1,1,1,178045.97
658,France,Female,32,9,0.0,2,1,0,156774.75
615,France,Male,59,8,0.0,2,1,1,165576.55
684,Germany,Female,56,3,127585.98,3,1,1,80593.49
629,Spain,Male,34,8,0.0,2,1,1,180595.02
651,France,Male,45,2,165901.59,2,1,0,23054.51
701,Germany,Male,41,0,150844.94,1,0,1,127623.36
468,Germany,Male,42,9,181627.14,2,1,0,172668.39
686,Spain,Female,35,4,0.0,2,1,1,159676.55
691,Spain,Male,30,9,0.0,2,0,1,10963.04
669,France,Male,25,1,157848.53,1,0,0,37543.93
483,Germany,Male,41,1,118334.44,1,0,0,163147.99
550,Germany,Male,49,0,108806.96,3,1,0,61446.92
805,Germany,Female,26,8,42712.87,2,1,1,28861.69
637,Spain,Male,37,8,0.0,1,1,1,186062.36
494,France,Male,40,7,0.0,2,0,1,158071.69
644,Spain,Male,37,9,0.0,2,1,1,96442.86
659,France,Male,67,4,145981.87,1,1,1,131043.2
678,France,Female,22,6,118064.93,2,1,1,195424.01
618,Spain,Male,38,5,126473.99,1,1,0,91972.49
707,France,Male,35,2,0.0,3,1,1,94148.3
650,Spain,Male,32,1,132187.73,2,1,1,178331.36
637,France,Female,41,9,0.0,2,1,0,145477.36
706,Germany,Female,39,8,112889.91,1,0,1,6723.66
765,France,Male,34,9,91835.16,1,0,0,138280.17
682,Spain,Male,46,4,0.0,1,1,1,4654.28
790,France,Female,31,9,0.0,2,1,0,84126.75
668,Germany,Male,39,4,79896.0,1,1,0,38466.39
571,France,Female,42,4,108825.34,3,1,0,55558.51
835,France,Male,28,2,163569.61,2,1,1,154559.28
785,France,Female,36,4,135438.4,1,0,0,190627.01
648,Germany,Female,45,5,118886.55,1,0,0,51636.7
850,France,Female,29,10,0.0,2,1,1,199775.67
627,Germany,Male,52,1,76101.81,2,0,1,177238.35
693,Spain,Female,46,3,151709.33,1,1,0,180736.24
696,Germany,Female,27,2,96129.32,2,1,1,5983.7
768,Germany,Female,47,5,104552.61,1,1,0,48137.08
850,France,Male,41,3,0.0,2,1,0,128892.36
691,Germany,Female,38,5,114753.76,1,1,0,107665.02
645,France,Male,42,6,0.0,1,0,0,149807.01
686,Germany,Female,47,5,170935.94,1,1,0,173179.79
706,Spain,Male,57,7,0.0,1,1,0,17941.16
699,France,Male,40,7,0.0,1,0,1,152876.13
569,Spain,Female,30,3,139528.23,1,1,1,33230.37
691,France,Male,38,1,0.0,2,0,0,44653.5
628,France,Female,51,3,123981.31,2,1,1,40546.15
592,Spain,Male,41,0,0.0,2,1,0,65906.07
674,France,Female,42,9,0.0,2,1,0,4292.72
711,Spain,Female,28,5,0.0,2,1,1,93959.96
776,France,Female,38,2,169824.46,1,1,0,169291.7
728,France,Male,37,0,0.0,2,1,1,72203.8
661,Spain,Male,39,6,132628.98,1,0,0,38812.67
594,Germany,Male,38,6,63176.44,2,1,1,14466.08
648,France,Male,34,0,0.0,1,1,1,167931.81
718,France,Female,67,7,0.0,3,1,1,82782.08
763,France,Female,53,4,0.0,1,1,0,77203.72
762,France,Male,26,6,130428.78,1,1,0,173365.89
728,Germany,Male,32,5,61825.5,1,1,1,156124.93
791,Spain,Male,25,7,0.0,1,1,0,89666.28
648,Spain,Male,35,7,0.0,2,0,0,122899.01
559,Spain,Male,38,3,145874.35,1,1,0,56311.39
651,France,Male,28,10,79562.98,1,1,1,74687.37
708,Germany,Male,42,9,176702.36,2,1,1,104804.74
715,France,Male,45,4,0.0,2,1,1,55043.93
612,France,Female,63,2,126473.33,1,0,1,147545.65
834,France,Female,28,6,0.0,1,1,0,74287.53
651,France,Male,44,2,0.0,3,1,0,102530.35
629,Spain,Male,34,6,0.0,2,1,0,190347.72
685,Germany,Male,43,9,108589.47,2,0,1,194808.51
485,Germany,Male,51,7,144244.59,2,1,0,51113.14
846,France,Female,34,10,142388.61,2,0,1,68393.64
578,Spain,Male,36,1,157267.95,2,1,0,141533.19
833,France,Female,34,3,144751.81,1,0,0,166472.81
702,France,Male,50,3,0.0,2,0,0,94949.84
722,France,Male,46,5,0.0,2,1,0,179908.71
590,France,Male,24,7,126431.54,1,1,0,58781.11
825,France,Male,40,6,132308.22,1,0,0,117122.5
585,Germany,Male,44,7,163867.86,1,1,1,112333.22
551,Germany,Male,31,9,82293.82,2,1,1,91565.25
630,Spain,Male,35,1,0.0,2,0,0,186826.22
598,Germany,Male,20,8,180293.84,2,1,1,29552.7
725,France,Male,44,5,0.0,1,1,1,117356.14
501,France,Male,35,6,99760.84,1,1,1,13591.52
616,France,Male,34,10,0.0,2,1,0,25662.27
585,France,Male,54,8,87105.32,1,1,1,55346.14
712,Spain,Female,30,6,0.0,2,1,0,152417.97
418,France,Male,35,7,0.0,2,1,1,88878.15
623,France,Male,48,5,118469.38,1,1,1,158590.25
568,Spain,Male,28,1,127289.28,1,0,0,45611.51
554,France,Female,35,8,0.0,2,1,1,176779.46
674,France,Female,45,6,72494.69,1,0,1,140041.78
641,France,Male,65,6,38340.02,1,1,0,32607.77
850,France,Female,40,9,99816.46,1,1,1,163989.66
466,France,Female,30,3,0.0,1,1,0,193984.6
666,Germany,Male,31,3,123212.08,2,1,1,112157.31
675,France,Male,34,1,124619.33,2,0,1,163667.56
705,Spain,Male,46,7,0.0,2,1,0,117273.35
738,Spain,Male,31,9,79019.8,1,1,1,18606.23
662,Spain,Female,35,6,0.0,2,0,0,2423.9
587,France,Male,33,8,148163.57,1,0,0,122925.4
850,France,Male,28,8,99986.98,1,1,0,196582.55
825,Germany,Male,37,6,118050.79,1,0,1,52301.15
666,France,Male,43,7,137780.74,2,1,1,119100.05
728,France,Male,37,3,122689.51,2,0,0,106977.53
607,France,Female,48,4,112070.86,3,1,0,173568.3
620,Germany,Male,40,5,108197.11,2,1,0,49722.34
529,France,Male,43,6,93616.35,2,0,0,98348.66
711,Germany,Male,34,4,133467.77,2,1,1,42976.64
532,Germany,Male,52,3,110791.97,1,1,0,148704.77
802,France,Female,60,3,92887.06,1,1,0,39473.63
762,Germany,Female,34,8,98592.88,1,0,1,191790.29
772,Germany,Male,26,7,152400.51,2,1,0,79414.0
706,Germany,Female,28,6,124923.35,2,1,1,50299.14
686,Germany,Female,39,4,157731.6,2,1,0,162820.6
578,Spain,Male,23,8,0.0,2,1,0,112124.98
483,France,Male,27,1,77805.66,1,1,1,2101.89
572,Germany,Female,19,1,138657.08,1,1,1,16161.82
719,Spain,Female,35,8,0.0,1,1,1,165162.4
523,Germany,Male,27,8,61688.61,2,1,0,147059.16
640,France,Female,42,5,176099.13,1,1,1,8404.73
610,France,Male,33,4,111582.11,1,0,0,113943.17
650,Spain,Male,55,9,119618.42,1,1,1,29861.13
617,Spain,Male,42,0,70105.87,1,1,1,120830.73
520,Germany,Male,43,3,150805.17,3,0,1,25333.03
669,France,Male,39,3,119452.03,1,1,1,171575.54
703,Spain,Male,36,7,135095.47,1,1,0,143859.66
633,France,Male,43,5,0.0,2,1,1,48249.88
686,France,Female,44,7,55053.62,1,1,0,181757.19
769,Spain,Male,41,1,72509.91,1,1,0,25723.73
616,Spain,Female,36,6,0.0,1,1,1,12916.32
698,Spain,Female,40,0,92053.44,1,1,1,143681.83
634,Germany,Male,38,2,148430.55,1,1,1,56055.72
788,France,Male,32,4,112079.58,1,0,0,89368.59
793,Spain,Female,36,0,0.0,1,0,0,148993.47
738,Germany,Female,40,1,115409.18,2,0,0,180456.8
471,France,Female,27,4,0.0,2,1,0,122642.09
743,France,Female,30,1,127023.39,1,1,1,138780.89
610,Germany,Male,57,6,106938.11,2,0,1,186612.47
594,France,Male,35,2,133853.27,1,1,1,65361.66
670,Spain,Male,67,6,158719.57,1,1,1,118607.4
769,Germany,Female,45,5,126674.81,1,1,0,124118.71
520,Germany,Female,45,1,123086.39,1,1,1,41042.4
698,Spain,Female,63,5,0.0,1,1,1,173576.71
605,France,Female,64,2,129555.7,1,1,1,13601.79
676,France,Male,29,7,131959.86,1,0,0,189268.81
564,France,Male,31,0,110527.17,1,1,1,87060.77
635,Spain,Male,24,4,140197.18,1,1,1,142935.83
425,France,Male,39,4,0.0,2,1,0,197226.32
641,France,Female,48,3,147341.43,1,1,1,157458.61
579,France,Male,39,5,0.0,2,0,1,39891.84
712,France,Female,29,3,87375.78,2,0,0,166194.53
850,Germany,Female,45,5,127258.79,1,1,1,192744.23
667,France,Male,41,6,0.0,2,0,0,167181.77
606,Spain,Female,25,3,147386.72,3,1,0,45482.04
693,France,Female,30,6,127992.25,1,1,1,50457.2
499,Germany,Female,29,6,148051.52,1,1,0,118623.94
689,France,Female,40,1,0.0,2,1,1,119446.64
528,Spain,Male,43,7,97473.87,2,1,1,159823.16
569,Spain,Female,34,3,0.0,1,1,0,133997.53
836,Spain,Female,37,10,0.0,2,1,0,111324.41
599,Spain,Female,28,4,126833.79,2,1,0,60843.09
625,Germany,Male,31,4,77743.01,2,1,0,75335.68
705,Germany,Female,64,3,153469.26,3,0,0,146573.66
696,Germany,Male,32,4,84421.62,1,0,1,52314.71
581,France,Male,35,4,0.0,2,0,1,86383.82
620,France,Male,41,3,0.0,2,1,1,137309.06
662,Spain,Female,72,7,140301.72,1,0,1,179258.67
630,Germany,Male,50,3,129370.91,4,1,1,47775.34
762,France,Male,31,7,117687.35,1,1,1,159344.43
578,Germany,Female,31,5,102088.68,4,0,0,187866.21
834,Germany,Female,68,9,130169.27,2,0,1,93112.2
578,France,Male,39,2,0.0,2,1,0,70563.9
780,Germany,Male,71,9,142550.25,2,1,1,122506.78
615,Spain,Male,61,9,0.0,2,1,0,150227.85
717,France,Male,40,0,98241.04,1,1,0,110887.14
630,France,Male,50,8,0.0,2,0,1,79377.45
609,France,Male,53,7,0.0,2,0,1,52332.85
755,France,Male,38,9,148912.44,1,1,0,80416.16
376,Germany,Female,29,4,115046.74,4,1,0,119346.88
731,France,Male,30,7,0.0,2,1,1,184581.68
672,Germany,Female,21,1,35741.69,1,1,0,28789.94
680,Spain,Male,36,7,0.0,2,1,0,20109.21
703,France,Male,43,8,0.0,2,1,0,9704.66
710,Germany,Female,46,10,120530.34,1,1,0,166586.99
499,France,Female,46,6,0.0,2,1,0,73457.55
786,France,Male,32,9,0.0,2,1,0,133112.41
572,Germany,Male,51,8,97750.07,3,1,1,193014.26
793,France,Female,41,3,141806.46,1,1,0,102921.17
777,France,Female,30,4,0.0,2,0,1,115611.97
579,Germany,Male,31,2,90547.48,2,1,1,18800.13
669,Germany,Male,47,0,63723.78,2,1,1,181928.25
504,Germany,Female,44,0,131873.07,2,1,1,158036.72
580,France,Female,65,9,106804.26,3,1,0,107890.69
719,Spain,Male,35,3,122964.88,1,1,1,138231.7
687,Spain,Female,21,8,0.0,2,1,1,154767.34
434,Spain,Male,33,3,0.0,1,1,1,2739.71
650,Germany,Male,26,4,214346.96,2,1,0,128815.33
626,Germany,Male,36,2,181671.16,2,1,1,57531.14
509,France,Male,30,6,0.0,2,1,0,180598.86
702,Germany,Female,60,5,138597.54,2,1,1,41536.59
683,France,Male,41,6,95696.52,2,1,1,184366.14
612,France,Female,38,7,110615.47,1,1,1,193502.93
630,France,Male,28,9,0.0,2,0,0,32599.35
641,Germany,Male,35,2,103711.56,1,0,1,192464.21
621,Germany,Female,34,2,91258.52,2,1,0,44857.4
530,France,Male,39,2,0.0,2,1,0,197923.05
768,Germany,Female,43,2,129264.05,2,0,0,19150.14
581,Spain,Female,24,10,159203.71,1,1,1,102517.83
783,Spain,Female,37,1,136689.66,1,1,0,197890.65
774,France,Female,28,1,71264.02,2,0,1,68759.57
541,France,Male,34,3,128743.55,1,1,0,134851.12
745,Germany,Male,38,5,65095.41,2,1,1,140197.42
552,France,Male,42,9,133701.07,2,1,0,101069.71
582,France,Male,31,2,0.0,2,1,1,33747.03
473,France,Female,35,6,69617.36,1,1,0,143345.69
532,Spain,Female,66,3,0.0,1,1,1,115227.02
669,Germany,Female,50,4,112650.89,1,0,0,166386.22
706,Germany,Male,31,1,117020.08,2,1,0,54439.53
491,France,Female,68,3,107571.61,1,0,1,113695.99
616,Germany,Female,45,4,122793.96,1,1,1,62002.04
579,Spain,Male,33,1,0.0,2,1,1,54816.57
732,France,Male,36,7,126195.81,1,1,1,133172.48
574,France,Female,34,7,152992.91,1,1,1,134691.2
674,France,Male,28,5,0.0,1,1,1,151925.25
605,France,Male,39,7,0.0,1,0,1,119348.28
681,France,Female,29,2,148143.84,1,1,1,52021.39
622,Spain,Male,27,9,139834.93,1,1,1,152733.89
408,France,Male,40,3,0.0,2,0,0,124874.23
739,Spain,Male,31,1,0.0,2,1,1,58469.75
600,France,Male,32,1,0.0,1,1,1,101986.16
718,Spain,Male,34,5,113922.44,2,1,0,30772.22
658,Spain,Male,50,2,0.0,2,1,0,52137.73
676,Spain,Female,36,4,0.0,2,1,1,3173.31
495,France,Male,30,10,129755.99,1,0,0,172749.65
850,Germany,Female,39,5,114491.82,1,1,0,99689.48
605,Germany,Female,56,1,74129.18,2,1,1,62199.78
671,France,Female,42,6,0.0,2,1,0,197202.48
543,France,Male,22,8,0.0,2,0,0,127587.22
588,France,Male,38,1,124271.26,1,1,0,75969.19
638,Germany,Female,41,9,144326.09,1,1,0,73979.85
629,France,Male,39,2,129669.32,2,1,0,82774.07
567,France,Female,41,9,137891.35,1,1,0,142009.46
685,France,Male,40,2,168001.34,2,1,1,167400.29
753,France,Female,31,6,106596.29,1,0,0,91305.77
726,France,Female,32,8,0.0,2,0,0,185075.63
814,Germany,Male,29,8,97086.4,2,1,1,197276.13
696,France,Male,44,8,161889.79,1,0,0,75562.47
540,Spain,Male,37,0,120825.7,1,1,0,28257.89
756,France,Female,28,6,0.0,1,1,1,164394.65
486,Germany,Male,37,1,101438.0,1,0,0,51364.56
619,Spain,Female,41,8,0.0,3,1,1,79866.73
821,France,Female,28,8,0.0,1,1,1,36754.13
489,Spain,Male,40,3,221532.8,1,1,0,171867.08
741,France,Male,37,9,105261.76,2,1,1,149503.54
825,France,Male,32,9,0.0,2,0,0,9751.03
545,France,Male,47,8,105792.49,1,0,1,67830.2
562,France,Male,29,9,0.0,1,1,1,25858.68
789,Spain,Female,40,4,0.0,2,1,0,137402.27
744,France,Male,54,6,93806.31,2,0,1,140068.77
633,France,Female,42,1,0.0,2,1,0,56865.62
801,France,Male,43,4,158713.08,2,0,0,98586.14
629,France,Male,46,1,130666.2,1,1,1,161125.67
640,Spain,Female,34,3,77826.8,1,1,1,168544.85
653,France,Male,29,2,0.0,2,1,1,41671.81
525,Germany,Female,30,0,157989.21,2,1,1,100687.67
599,France,Male,30,9,105443.68,1,1,1,121124.53
667,Spain,Male,39,9,0.0,2,1,0,68873.8
754,Spain,Female,50,7,146777.44,2,0,1,150685.52
617,Spain,Male,61,3,113858.95,1,1,1,38129.22
745,France,Male,35,9,92566.53,2,1,0,161519.77
623,Spain,Male,46,4,0.0,1,1,0,5549.11
690,France,Male,33,5,0.0,2,1,0,138017.68
608,France,Female,41,5,0.0,2,1,1,72462.25
582,France,Female,40,9,0.0,3,1,1,60954.45
771,Germany,Female,38,5,137657.71,2,1,0,72985.61
583,Germany,Female,41,5,77647.6,1,1,0,190429.52
640,Germany,Male,23,3,72012.76,1,1,0,161333.13
729,Spain,Female,42,7,0.0,2,1,0,58268.2
651,Spain,Male,42,2,143145.87,2,1,0,43612.06
586,Spain,Female,33,7,0.0,2,1,1,168261.4
719,France,Male,49,5,105918.1,1,1,1,16246.59
648,France,Female,38,2,0.0,2,0,1,9551.49
785,Spain,Female,54,1,0.0,2,1,0,45113.92
705,France,Female,31,3,142905.51,1,1,1,58134.97
722,Germany,Female,40,6,89175.06,2,0,1,152883.95
598,France,Male,47,2,0.0,2,1,1,186116.54
772,Spain,Female,39,4,122486.11,2,1,1,140709.25
537,France,Female,38,10,0.0,1,0,0,52337.97
801,Spain,Male,42,4,141947.67,1,1,1,10598.29
518,France,Male,38,3,90957.81,1,0,1,162304.59
637,Spain,Female,45,2,157929.45,1,1,1,145134.49
624,France,Male,44,3,0.0,2,1,0,88407.51
595,Spain,Female,23,10,101126.66,2,0,0,37042.8
850,France,Male,28,4,0.0,2,1,1,12409.01
620,France,Male,28,9,71902.52,1,0,1,190208.23
542,France,Male,34,8,101116.06,1,1,0,196395.05
569,France,Male,36,1,67087.69,1,1,0,154775.7
620,France,Male,61,5,0.0,1,0,0,31641.52
686,Germany,Female,43,5,154846.24,2,1,1,151903.6
587,France,Male,40,2,0.0,4,0,1,106174.7
599,Spain,Male,51,0,0.0,1,1,1,175235.99
850,Germany,Female,35,7,114285.2,1,0,1,129660.59
493,France,Female,33,8,90791.69,1,1,1,59659.53
683,Spain,Male,30,1,113257.2,1,1,1,65035.02
800,Spain,Female,46,6,0.0,2,1,0,171928.04
663,Spain,Male,27,8,0.0,1,1,1,188007.99
595,Germany,Female,26,8,118547.72,1,1,1,151192.18
677,Germany,Female,39,0,111213.64,2,1,1,147578.26
620,France,Male,28,8,0.0,2,1,1,199909.32
714,Germany,Male,33,3,35016.6,1,1,0,53667.08
539,France,Male,38,5,0.0,2,1,0,47388.41
693,Germany,Male,40,0,120711.73,1,0,0,27345.18
655,France,Male,37,4,0.0,2,1,1,142415.97
670,France,Male,36,3,0.0,1,1,0,140754.19
593,France,Male,50,6,171740.69,1,0,0,20893.61
696,Spain,Male,41,9,127523.75,1,0,1,191417.42
585,France,Male,55,10,106415.57,3,1,1,122960.98
596,Germany,Male,54,1,123544.0,1,1,1,120314.75
792,France,Male,30,1,127187.86,1,1,1,113553.42
615,Spain,Male,42,4,0.0,3,0,1,120321.09
632,Germany,Male,23,3,122478.51,1,1,0,147230.77
644,France,Female,24,8,92760.55,1,1,0,35896.75
625,France,Male,31,5,0.0,2,0,1,90.07
645,France,Female,38,5,101430.3,2,0,1,4400.32
709,France,Female,40,9,131569.63,1,1,1,103970.58
632,France,Male,27,4,193125.85,1,1,1,152665.85
692,France,Male,40,6,163505.16,1,0,0,90424.09
760,Spain,Female,57,1,0.0,2,1,1,25101.17
649,Spain,Male,32,1,0.0,1,0,1,91167.19
556,France,Female,47,2,139914.27,1,1,1,50390.98
732,Germany,Male,50,6,145338.76,1,0,0,91936.1
700,France,Female,42,8,0.0,2,1,1,105305.72
607,Spain,Female,33,2,108431.87,2,0,1,109291.39
512,Spain,Male,33,3,176666.62,1,1,0,94670.77
712,Spain,Male,53,2,111061.01,2,0,0,26542.17
553,France,Male,32,3,116324.53,1,1,0,77304.49
585,France,Female,38,5,0.0,1,1,1,87363.56
553,France,Male,37,1,0.0,1,1,0,30461.55
672,France,Female,45,9,0.0,1,1,1,92027.69
583,Germany,Female,54,6,115988.86,1,1,0,57553.98
669,Spain,Male,29,9,0.0,1,1,1,93901.61
705,France,Male,32,7,0.0,2,1,0,7921.57
694,France,Female,33,4,129731.64,2,1,0,178123.86
800,France,Female,49,7,108007.36,1,0,0,47125.11
559,Spain,Female,40,7,144470.77,1,1,1,18917.95
693,Germany,Male,25,6,146580.69,1,0,1,14633.35
666,Germany,Male,33,2,124125.26,1,1,0,81884.8
685,Germany,Female,44,2,119657.53,1,1,0,145387.05
837,Germany,Male,35,0,144037.6,1,1,0,145325.32
501,France,Female,39,9,117301.66,1,0,0,182025.95
667,France,Male,48,2,0.0,1,1,0,43229.2
627,France,Male,43,8,71240.3,1,0,1,127734.16
462,France,Male,39,4,140133.08,2,0,0,131304.45
597,France,Female,60,0,131778.08,1,0,0,10703.53
731,France,Male,29,10,0.0,2,1,1,162452.65
624,France,Male,71,7,0.0,2,1,1,108841.83
578,France,Male,59,10,185966.64,1,0,0,9445.42
610,France,Female,27,4,87262.4,2,1,0,182720.07
672,France,Female,43,4,92599.55,2,1,1,167336.78
732,Germany,Male,38,5,178787.54,1,1,1,195760.53
670,France,Female,27,5,79336.61,1,1,1,26170.08
432,Germany,Female,45,3,110219.14,1,1,0,43046.7
565,Germany,Female,38,2,158651.29,2,1,1,179445.28
729,France,Female,62,4,140549.4,1,1,0,30990.16
775,France,Female,66,9,0.0,2,1,1,67622.34
554,Spain,Male,42,1,0.0,2,0,1,183492.9
747,France,Male,29,7,0.0,2,1,1,141706.43
697,France,Female,48,1,0.0,2,1,1,87400.53
807,Spain,Female,28,7,165969.26,3,1,0,156122.13
610,France,Male,40,9,0.0,1,1,1,149602.54
733,Germany,Male,45,2,113939.36,2,1,0,3218.71
710,France,Female,31,1,0.0,2,1,0,20081.3
817,France,Male,34,5,129278.43,1,0,0,165562.84
661,Spain,Male,20,8,0.0,1,1,0,110252.53
651,Germany,Male,29,3,121890.06,1,1,0,54530.51
649,Spain,Female,49,2,0.0,1,1,0,84863.85
695,Spain,Male,32,9,0.0,3,0,1,38533.79
740,France,Male,39,9,0.0,2,1,0,19047.23
712,France,Female,32,1,0.0,2,1,0,1703.58
600,France,Female,38,9,0.0,2,1,1,58855.85
632,France,Male,41,0,106134.46,1,0,1,105570.39
765,France,Male,41,2,0.0,2,0,1,191215.61
724,Spain,Male,39,3,0.0,2,0,1,95562.81
684,Spain,Female,42,3,103210.27,1,1,0,31002.03
746,Germany,Male,34,6,141806.0,2,1,1,183494.87
686,France,Female,35,8,105419.73,1,1,0,35356.46
587,France,Male,38,0,0.0,2,1,0,47414.15
594,Germany,Female,26,6,135067.52,2,0,0,131211.86
706,Spain,Male,38,8,0.0,2,0,1,46635.11
674,Spain,Female,41,4,126605.14,1,1,1,166694.93
682,France,Male,38,4,107192.38,1,1,1,15669.17
570,France,Female,33,8,0.0,1,1,1,124641.42
634,Germany,Male,43,3,212696.32,1,1,0,115268.86
444,France,Female,45,4,0.0,2,1,0,161653.5
736,Spain,Male,32,7,0.0,1,0,1,79082.62
550,Spain,Female,33,9,72788.03,1,1,1,103608.06
563,Spain,Male,32,6,0.0,2,1,1,19720.08
551,France,Female,26,2,144258.52,1,1,0,49778.79
653,France,Male,38,8,119315.75,1,1,0,150468.35
557,France,Female,46,4,96173.17,2,1,1,116378.31
482,France,Male,38,4,124976.19,1,1,0,35848.12
531,Spain,Male,37,1,143407.29,2,0,1,84402.46
561,France,Female,31,1,81480.27,2,1,1,65234.6
573,France,Female,30,6,0.0,2,1,0,66190.21
570,France,Female,58,8,0.0,1,0,1,116503.92
617,Spain,Female,45,1,0.0,1,1,0,143298.06
694,Spain,Female,37,3,0.0,2,1,1,147012.22
632,France,Female,27,3,107375.82,1,1,1,62703.38
537,Germany,Male,48,4,131834.8,1,1,0,166476.95
491,Germany,Male,26,4,102251.14,1,1,1,145900.89
471,Spain,Female,28,5,0.0,2,1,1,22356.97
526,Germany,Male,58,9,190298.89,2,1,1,191263.76
648,France,Male,38,10,82697.28,1,1,0,74846.67
630,France,Male,33,9,0.0,2,1,0,64804.59
695,Spain,Female,56,4,0.0,2,1,0,84644.76
701,France,Female,39,9,0.0,2,0,1,145894.9
556,Spain,Female,48,8,168522.37,1,1,1,151310.16
455,Spain,Female,43,6,0.0,1,1,1,81250.79
479,France,Female,33,2,208165.53,1,0,0,50774.81
819,Spain,Female,28,8,168253.21,1,1,1,102799.14
669,France,Male,45,7,149364.58,1,0,1,173454.07
660,France,Female,48,0,90044.32,2,0,1,187604.97
764,Germany,Male,28,10,124023.18,1,1,0,166188.28
596,Spain,Female,76,9,134208.25,1,1,1,13455.43
767,Spain,Male,31,6,0.0,2,1,1,195668.0
531,France,Male,37,7,121854.45,1,1,0,147521.35
633,France,Male,31,1,0.0,1,1,0,48606.71
567,France,Female,26,2,0.0,2,1,1,78651.55
781,France,Female,38,3,128345.69,2,1,0,63218.85
574,Spain,Male,30,5,120355.0,1,1,0,137793.35
621,Germany,Male,46,6,141078.37,1,0,0,34580.8
594,France,Female,30,10,0.0,2,1,1,124071.71
751,France,Male,42,4,0.0,2,1,1,81442.6
634,Spain,Male,31,9,108632.48,1,1,1,179485.96
608,Spain,Male,37,2,130461.02,1,1,0,21967.15
653,France,Female,38,8,102133.38,1,1,1,166520.96
604,France,Male,26,8,149542.52,2,0,1,197911.52
584,Spain,Male,32,5,0.0,2,1,0,10956.82
609,France,Male,37,1,39344.83,1,1,1,178291.89
567,Spain,Female,54,5,92316.31,2,1,0,158590.66
723,France,Male,21,4,0.0,2,0,0,24847.02
716,France,Female,23,2,94464.81,2,0,1,185900.88
724,Germany,Male,41,2,127892.57,2,0,1,199645.45
752,Spain,Female,31,4,144637.86,2,1,0,40496.72
636,France,Female,48,1,170833.46,1,1,0,110510.28
565,Germany,Male,59,9,69129.59,1,1,1,170705.53
701,France,Male,29,2,0.0,2,1,0,176943.59
650,Germany,Female,55,2,140891.46,3,1,1,179834.45
577,France,Male,37,2,127261.35,1,1,0,56185.05
622,France,Male,26,9,0.0,2,1,1,153237.59
850,Spain,Male,38,2,94652.04,1,1,1,171960.76
628,France,Male,37,0,0.0,2,1,1,171707.93
750,France,Male,38,5,151532.4,1,1,1,46555.15
512,France,Female,75,2,0.0,1,1,0,123304.62
660,Spain,Female,42,5,0.0,3,1,1,189016.24
755,France,Female,78,5,121206.96,1,1,1,76016.49
674,France,Female,32,7,85757.93,1,1,1,95481.0
743,France,Male,71,0,0.0,2,0,1,29837.65
550,France,Male,38,9,140278.99,3,1,1,171457.06
587,Spain,Male,41,8,85109.21,1,1,0,1557.82
841,France,Male,31,2,0.0,2,1,0,173240.52
557,Spain,Male,42,4,0.0,2,0,1,86642.38
655,Spain,Male,37,8,163708.58,2,0,0,76259.23
589,France,Male,37,5,0.0,1,1,0,61324.87
609,France,Male,77,1,0.0,1,0,1,18708.76
712,France,Female,31,7,0.0,2,1,0,170333.38
758,France,Female,52,7,125095.94,1,1,0,171189.83
663,Germany,Male,49,7,116150.65,3,1,1,84358.71
774,France,Male,36,7,103688.19,1,0,1,118971.74
717,Spain,Female,34,1,0.0,2,1,0,119313.74
791,France,Male,34,7,0.0,2,1,0,96734.46
714,Germany,Male,26,3,119545.48,2,1,0,65482.94
644,Germany,Female,51,4,95560.04,1,0,0,72628.84
826,France,Male,55,4,115285.85,1,1,0,140126.17
699,France,Male,39,2,109724.38,1,1,1,180022.39
516,France,Male,51,8,120124.35,2,0,1,168773.54
843,France,Female,27,5,0.0,2,1,1,67494.23
554,Germany,Female,36,3,157780.93,2,1,0,6089.13
585,France,Female,28,6,105795.9,1,1,1,41219.09
583,Spain,Female,22,2,0.0,2,0,1,5985.36
660,Germany,Male,39,9,134599.33,2,1,0,183095.87
699,Germany,Male,59,3,106819.65,1,0,1,163570.25
766,Germany,Female,38,7,130933.74,1,0,1,2035.94
